649	но	но	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1936.746#1936.955
650	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1936.955#1937.164
651	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1937.164#1937.373
652	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1937.373#1937.582
653	интересно	интересный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1937.582#1937.791
654	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1937.791#1938.0
655	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.0#1938.209
656	да	да	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.209#1938.418
657	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.418#1938.627
658	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.627#1938.836
659	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1938.836#1939.045
660	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1939.045#1939.254
661	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1939.254#1939.463
662	очень	очень	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1939.463#1939.672
663	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1939.672#1939.881
664	обидно	обидный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1939.881#1940.09
665	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1940.09#1940.299
666	что	что	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1940.299#1940.508
667	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1940.508#1940.717
668	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1940.717#1940.926
669	не	не	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1940.926#1941.135
670	знала	знать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1941.135#1941.344
671	раньше	ранее	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1941.344#1941.555
672	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1941.944#1942.189
673	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1942.189#1942.434
674	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1942.434#1942.679
675	что	что	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1942.679#1942.924
676	в	в	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1942.924#1943.169
677	основном	основное	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1943.169#1943.414
678	ответственен	ответственный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1943.414#1943.659
679	за	за	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1943.659#1943.904
680	то	то	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1943.904#1944.149
681	что	что	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#1944.149#1944.394
682	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1944.394#1944.639
683	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1944.639#1944.884
684	эм	эм	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1944.884#1945.129
685	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1945.129#1945.374
686	не	не	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1945.374#1945.619
687	были	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1945.619#1945.864
688	знакомы	знакомый	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1945.864#1946.109
689	именно	именно	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1946.109#1946.354
690	Петя	Петя	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1946.354#1946.599
691	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1946.599#1946.844
692	потому	потому	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1946.844#1947.089
693	что	что	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1947.089#1947.334
694	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1947.334#1947.579
695	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1947.579#1947.824
696	очень	очень	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1947.824#1948.069
697	боялся	бояться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1948.069#1948.314
698	ранить	ранить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1948.314#1948.559
699	Нику	Ника	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1948.559#1948.804
700	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1948.804#1949.055
701	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1949.463#1949.761
702	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1949.761#1950.059
703	кажется	казаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1950.059#1950.357
704	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1950.357#1950.655
705	слишком	слишком	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1950.655#1950.953
706	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1950.953#1951.251
707	её	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1951.251#1951.555
708	ммм	мм	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1951.833#1952.777
709	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1952.777#1953.721
710	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1953.721#1954.665
711	overprotection	overprotection	X	_	Foreign=Yes	_	_	_	@nat1989f-word#@nat1989f#1954.665#1955.611
712	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1955.888#1956.084
713	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1956.084#1956.28
714	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1956.28#1956.476
715	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1956.476#1956.672
716	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1956.672#1956.868
717	слишком	слишком	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1956.868#1957.064
718	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1957.064#1957.26
719	её	она	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1957.26#1957.456
720	оберегал	оберегать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1957.456#1957.652
721	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1957.652#1957.848
722	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1957.848#1958.044
723	оказалась	оказаться	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1958.044#1958.24
724	такой	такой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1958.74#1959.058
725	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1959.058#1959.376
726	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1959.376#1959.694
727	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1959.694#1960.012
728	пацанкой	пацанка	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1960.012#1960.33
729	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1960.33#1960.648
730	очень	очень	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1960.648#1960.966
731	живой	живой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1960.966#1961.284
732	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1961.284#1961.602
733	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1961.602#1961.92
734	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1961.92#1962.238
735	дерзкой	дерзка	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1962.238#1962.556
736	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1962.556#1962.874
737	а	а	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1962.874#1963.192
738	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1963.192#1963.51
739	которая	который	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#1963.51#1963.828
740	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1963.828#1964.146
741	за	за	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1964.146#1964.464
742	себя	себя	PRON	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#1964.464#1964.782
743	постоять	стоять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1964.782#1965.1
744	и	и	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1965.1#1965.418
745	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1965.418#1965.736
746	не	не	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1965.736#1966.054
747	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1966.054#1966.372
748	понятно	понятно	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1966.372#1966.69
749	почему	почему	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1966.69#1967.008
750	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1967.008#1967.326
751	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1967.326#1967.644
752	было	быть	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1967.644#1967.962
753	раньше	ранее	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1967.962#1968.28
754	познакомить	знакомить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1968.28#1968.598
755	потому	потому	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1968.598#1968.916
756	что	что	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1968.916#1969.24
757	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1969.907#1970.159
758	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1970.159#1970.411
759	выяснила	выяснить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1970.411#1970.663
760	в	в	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1970.663#1970.915
761	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1970.915#1971.167
762	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1971.167#1971.419
763	что	что	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#1971.419#1971.671
764	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1971.671#1971.923
765	вероятно	вероятно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1971.923#1972.175
766	у	у	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1972.175#1972.427
767	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1972.427#1972.679
768	даже	даже	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1972.679#1972.931
769	больше	больше	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1972.931#1973.183
770	общего	общий	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1973.183#1973.435
771	просто	просто	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1973.435#1973.687
772	так	так	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1973.687#1973.939
773	вот	вот	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1973.939#1974.191
774	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1974.191#1974.443
775	по	по	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1974.443#1974.695
776	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1974.695#1974.947
777	темпераменту	темперамент	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1974.947#1975.199
778	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.199#1975.451
779	психотипу	психотип	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1975.451#1975.703
780	чем	чем	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.703#1975.955
781	вот	вот	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.955#1976.207
782	у	у	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1976.207#1976.459
783	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1976.459#1976.711
784	с	с	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1976.711#1976.963
785	Петей	Петя	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1976.963#1977.215
786	или	или	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1977.215#1977.467
787	там	там	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1977.467#1977.719
788	у	у	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1977.719#1977.971
789	неё	она	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1977.971#1978.223
790	с	с	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1978.223#1978.475
791	Петей	Петя	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1978.475#1978.759
792	но	но	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1979.333#1979.546
793	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1979.546#1979.759
794	логично	логично	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1979.759#1979.972
795	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1979.972#1980.185
796	да	да	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1980.185#1980.398
797	потому	потому	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1980.398#1980.611
798	что	что	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1980.611#1980.824
799	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1980.824#1981.037
800	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1981.037#1981.25
801	там	там	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1981.25#1981.463
802	вот	вот	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1981.463#1981.676
803	выбирает	выбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1981.676#1981.889
804	себе	себя	PRON	_	Case=Dat	_	_	_	@nat1989f-word#@nat1989f#1981.889#1982.102
805	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1982.102#1982.315
806	типаж	типаж	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1982.315#1982.537
807	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.0#1983.111
808	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.111#1983.222
809	в	в	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.222#1983.333
810	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1983.333#1983.444
811	да	да	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.444#1983.555
812	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.555#1983.666
813	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1983.666#1983.777
814	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1983.777#1983.888
815	подружились	подружиться	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1983.888#1984.0
816	ммм	мм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1986.739#1987.002
817	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1987.002#1987.265
818	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1987.265#1987.528
819	в	в	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1987.528#1987.791
820	москве	москва	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1987.791#1988.058
821	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1989.029#1990.024
822	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#1990.024#1991.019
823	#смех#	#смех#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1991.019#1992.014
824	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1992.521#1992.805
825	живет	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1992.805#1993.089
826	ааа	аа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1993.089#1993.373
827	с	с	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1993.373#1993.657
828	бабушкой	бабушка	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1993.657#1993.941
829	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1993.941#1994.225
830	со	с	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1994.225#1994.509
831	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1994.509#1994.797
832	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1995.869#1996.579
833	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1998.898#1999.463
834	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1999.536#1999.769
835	и	и	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1999.769#2000.002
836	Петя	Петя	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2000.002#2000.235
837	там	там	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2000.235#2000.468
838	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2000.468#2000.701
839	периодически	периодически	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2000.701#2000.934
840	просто	просто	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2000.934#2001.167
841	у	у	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2001.167#2001.4
842	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#2001.4#2001.633
843	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2001.633#2001.866
844	график	график	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2001.866#2002.101
845	когда	когда	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#2002.434#2003.043
846	кто	кто	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#2003.3#2003.513
847	там	там	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2003.513#2003.726
848	живет	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2003.726#2003.939
849	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#2003.939#2004.152
850	из	из	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2004.152#2004.365
851	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#2004.365#2004.579
852	ей	она	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2005.971#2006.242
853	десять	десять	NUM	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#2006.242#2006.513
854	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#2006.513#2006.784
855	да	да	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#2006.784#2007.058
856	конечно	конечно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2008.376#2008.63
857	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#2008.63#2008.884
858	у	у	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2008.884#2009.138
859	неё	она	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2009.138#2009.392
860	данвно	данвно	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2009.392#2009.646
861	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2009.646#2009.9
862	смартфон	смартфон	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2009.9#2010.159
863	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2014.708#2015.02
864	да	да	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2015.02#2015.333
865	слушай	слушать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2017.613#2017.848
866	не	не	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2017.848#2018.083
867	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2018.083#2018.318
868	ну	ну	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2018.318#2018.553
869	/	/	PUNCT	_	_	_	_	_	@nat1989f-word#@nat1989f#2018.553#2018.788
870	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2018.788#2019.023
871	как	как	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2019.023#2019.258
