585	äà	äà	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.209#1938.418
586	è	è	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1938.627#1938.836
587	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1938.836#1939.045
588	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1939.254#1939.463
589	î÷åíü	î÷åíü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1939.463#1939.672
590	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1939.672#1939.881
591	îáèäíî	îáèäíûé	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1939.881#1940.09
592	òî	òî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1940.09#1940.299
593	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1940.299#1940.508
594	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1940.508#1940.717
595	å¸	îíà	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1940.717#1940.926
596	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1940.926#1941.135
597	çíàëà	çíàòü	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1941.135#1941.344
598	ðàíüøå	ðàíåå	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1941.344#1941.555
599	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1941.944#1942.189
600	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1942.189#1942.434
601	êàæåòñÿ	êàçàòüñÿ	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1942.434#1942.679
602	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1942.679#1942.924
603	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1942.924#1943.169
604	îñíîâíîì	îñíîâíîå	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1943.169#1943.414
605	îòâåòñòâåíåí	îòâåòñòâåííûé	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1943.414#1943.659
606	çà	çà	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1943.659#1943.904
607	òî	òî	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1943.904#1944.149
608	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1944.149#1944.394
609	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1944.639#1944.884
610	ýì	ýì	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1944.884#1945.129
611	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1945.129#1945.374
612	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1945.374#1945.619
613	áûëè	áûòü	AUX	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1945.619#1945.864
614	çíàêîìû	çíàêîìûé	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1945.864#1946.109
615	èìåííî	èìåííî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1946.109#1946.354
616	Ïåòÿ	Ïåòÿ	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1946.354#1946.599
617	ïîòîìó	ïîòîìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1946.844#1947.089
618	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1947.089#1947.334
619	îí	îí	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1947.334#1947.579
620	î÷åíü	î÷åíü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1947.824#1948.069
621	áîÿëñÿ	áîÿòüñÿ	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1948.069#1948.314
622	ðàíèòü	ðàíèòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1948.314#1948.559
623	Íèêó	Íèêà	PROPN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1948.559#1948.804
624	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1948.804#1949.055
625	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1949.463#1949.761
626	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1949.761#1950.059
627	êàæåòñÿ	êàçàòüñÿ	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1950.059#1950.357
628	îí	îí	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1950.357#1950.655
629	ñëèøêîì	ñëèøêîì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1950.655#1950.953
630	ñèëüíî	ñèëüíî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1950.953#1951.251
631	å¸	îíà	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1951.251#1951.555
632	ììì	ìì	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#1951.833#1952.777
633	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1952.777#1953.721
634	overprotection	overprotection	X	_	Foreign=Yes	_	_	_	@nat1989f-word#@nat1989f#1954.665#1955.611
635	òî	òî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1955.888#1956.084
636	åñòü	áûòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1956.084#1956.28
637	îí	îí	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1956.28#1956.476
638	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1956.476#1956.672
639	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1956.672#1956.868
640	ñëèøêîì	ñëèøêîì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1956.868#1957.064
641	ñèëüíî	ñèëüíî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1957.064#1957.26
642	å¸	îíà	PRON	_	Case=Acc|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1957.26#1957.456
643	îáåðåãàë	îáåðåãàòü	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1957.456#1957.652
644	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1957.652#1957.848
645	îíà	îíà	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1957.848#1958.044
646	îêàçàëàñü	îêàçàòüñÿ	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1958.044#1958.24
647	òàêîé	òàêîé	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1958.74#1959.058
648	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1959.376#1959.694
649	ïàöàíêîé	ïàöàíêà	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1960.012#1960.33
650	î÷åíü	î÷åíü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1960.648#1960.966
651	æèâîé	æèâîé	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1960.966#1961.284
652	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1961.602#1961.92
653	äåðçêîé	äåðçêèé	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1962.238#1962.556
654	à	à	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1962.874#1963.192
655	êîòîðàÿ	êîòîðûé	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#1963.51#1963.828
656	ìîæåò	ìî÷ü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1963.828#1964.146
657	çà	çà	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1964.146#1964.464
658	ñåáÿ	ñåáÿ	PRON	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#1964.464#1964.782
659	ïîñòîÿòü	ñòîÿòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1964.782#1965.1
660	è	è	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1965.1#1965.418
661	ìíå	ÿ	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1965.418#1965.736
662	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1965.736#1966.054
663	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1966.054#1966.372
664	ïîíÿòíî	ïîíÿòíî	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1966.372#1966.69
665	ïî÷åìó	ïî÷åìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1966.69#1967.008
666	íàñ	ìû	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1967.008#1967.326
667	íåëüçÿ	íåëüçÿ	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1967.326#1967.644
668	áûëî	áûòü	AUX	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1967.644#1967.962
669	ðàíüøå	ðàíåå	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1967.962#1968.28
670	ïîçíàêîìèòü	çíàêîìèòü	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1968.28#1968.598
671	ïîòîìó	ïîòîìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1968.598#1968.916
672	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1968.916#1969.24
673	ààà	àà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1969.907#1970.159
674	ÿ	ÿ	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1970.159#1970.411
675	âûÿñíèëà	âûÿñíèòü	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1970.411#1970.663
676	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1970.663#1970.915
677	êàêîé-òî	êàêîé-òî	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1970.915#1971.167
678	ìîìåíò	ìîìåíò	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1971.167#1971.419
679	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1971.419#1971.671
680	âåðîÿòíî	âåðîÿòíî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1971.923#1972.175
681	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1972.175#1972.427
682	íàñ	ìû	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1972.427#1972.679
683	äàæå	äàæå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1972.679#1972.931
684	áîëüøå	áîëüøå	ADV	_	Degree=Cmp	_	_	_	@nat1989f-word#@nat1989f#1972.931#1973.183
685	îáùåãî	îáùèé	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1973.183#1973.435
686	ïðîñòî	ïðîñòî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1973.435#1973.687
687	òàê	òàê	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1973.687#1973.939
688	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1973.939#1974.191
689	ïî	ïî	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1974.443#1974.695
690	òåìïåðàìåíòó	òåìïåðàìåíò	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1974.947#1975.199
691	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.199#1975.451
692	ïñèõîòèïó	ïñèõîòèï	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1975.451#1975.703
693	÷åì	÷åì	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.703#1975.955
694	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1975.955#1976.207
695	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1976.207#1976.459
696	ìåíÿ	ÿ	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1976.459#1976.711
697	ñ	ñ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1976.711#1976.963
698	Ïåòåé	Ïåòÿ	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1976.963#1977.215
699	èëè	èëè	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1977.215#1977.467
700	òàì	òàì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1977.467#1977.719
701	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1977.719#1977.971
702	íå¸	îíà	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1977.971#1978.223
703	ñ	ñ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1978.223#1978.475
704	Ïåòåé	Ïåòÿ	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1978.475#1978.759
705	íî	íî	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1979.333#1979.546
706	ýòî	ýòî	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1979.546#1979.759
707	ëîãè÷íî	ëîãè÷íî	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@nat1989f-word#@nat1989f#1979.759#1979.972
708	íàâåðíîå	íàâåðíîå	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1979.972#1980.185
709	äà	äà	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1980.185#1980.398
710	ïîòîìó	ïîòîìó	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1980.398#1980.611
711	÷òî	÷òî	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1980.611#1980.824
712	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1981.037#1981.25
713	òàì	òàì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1981.25#1981.463
714	âîò	âîò	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1981.463#1981.676
715	âûáèðàåò	âûáèðàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1981.676#1981.889
716	ñåáå	ñåáÿ	PRON	_	Case=Dat	_	_	_	@nat1989f-word#@nat1989f#1981.889#1982.102
717	êàêîé-òî	êàêîé-òî	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1982.102#1982.315
718	òèïàæ	òèïàæ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1982.315#1982.537
719	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.0#1983.111
720	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.111#1983.222
721	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.222#1983.333
722	îáùåì	îáùèé	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1983.333#1983.444
723	äà	äà	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1983.444#1983.555
724	ìû	ìû	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#1983.666#1983.777
725	êàê-òî	êàê-òî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1983.777#1983.888
726	ïîäðóæèëèñü	ïîäðóæèòüñÿ	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@nat1989f-word#@nat1989f#1983.888#1984.0
727	ììì	ìì	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1986.739#1987.002
728	çäåñü	çäåñü	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#1987.265#1987.528
729	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1987.528#1987.791
730	ìîñêâå	ìîñêâà	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1987.791#1988.058
731	ààà	àà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1989.029#1990.024
732	ñìåõ	ñìåõ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1991.019#1992.014
733	îíà	îíà	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#1992.521#1992.805
734	æèâåò	æèòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#1992.805#1993.089
735	ààà	àà	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1993.089#1993.373
736	ñ	ñ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1993.373#1993.657
737	áàáóøêîé	áàáóøêà	NOUN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1993.657#1993.941
738	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1993.941#1994.225
739	ñî	ñ	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#1994.225#1994.509
740	ìíîé	ÿ	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@nat1989f-word#@nat1989f#1994.509#1994.797
741	óãó	óãà	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1995.869#1996.579
742	óãó	óãà	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#1998.898#1999.463
743	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#1999.536#1999.769
744	è	è	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#1999.769#2000.002
745	Ïåòÿ	Ïåòÿ	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2000.002#2000.235
746	òàì	òàì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2000.235#2000.468
747	áûâàåò	áûâàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2000.468#2000.701
748	ïåðèîäè÷åñêè	ïåðèîäè÷åñêè	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2000.701#2000.934
749	ïðîñòî	ïðîñòî	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2000.934#2001.167
750	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2001.167#2001.4
751	íàñ	ìû	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#2001.4#2001.633
752	åñòü	áûòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2001.633#2001.866
753	ãðàôèê	ãðàôèê	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2001.866#2002.101
754	êîãäà	êîãäà	SCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#2002.434#2003.043
755	êòî	êòî	PRON	_	Case=Nom	_	_	_	@nat1989f-word#@nat1989f#2003.3#2003.513
756	òàì	òàì	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2003.513#2003.726
757	æèâåò	æèòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2003.726#2003.939
758	èç	èç	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2004.152#2004.365
759	íàñ	ìû	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@nat1989f-word#@nat1989f#2004.365#2004.579
760	åé	îíà	PRON	_	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2005.971#2006.242
761	äåñÿòü	äåñÿòü	NUM	_	Case=Acc	_	_	_	@nat1989f-word#@nat1989f#2006.242#2006.513
762	äà	äà	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2006.784#2007.058
763	êîíå÷íî	êîíå÷íî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2008.376#2008.63
764	ó	ó	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2008.884#2009.138
765	íå¸	îíà	PRON	_	Case=Gen|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2009.138#2009.392
766	äàíâíî	äàíâíî	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2009.392#2009.646
767	åñòü	áûòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2009.646#2009.9
768	ñìàðòôîí	ñìàðòôîí	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2009.9#2010.159
769	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2014.708#2015.02
770	äà	äà	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2015.02#2015.333
771	ñëóøàé	ñëóøàòü	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2017.613#2017.848
772	íå	íå	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2017.848#2018.083
773	çíàþ	çíàòü	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@nat1989f-word#@nat1989f#2018.083#2018.318
774	íó	íó	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2018.318#2018.553
775	îíà	îíà	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2018.788#2019.023
776	êàê	êàê	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2019.023#2019.258
777	áû	áû	PART	_	_	_	_	_	@nat1989f-word#@nat1989f#2019.258#2019.493
778	â	â	ADP	_	_	_	_	_	@nat1989f-word#@nat1989f#2019.493#2019.728
779	êóðñå	êóðñ	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2019.728#2019.963
780	âîîáùå	âîîáùå	ADV	_	Degree=Pos	_	_	_	@nat1989f-word#@nat1989f#2019.963#2020.198
781	âñåõ	âåñü	DET	_	Case=Gen|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#2020.198#2020.433
782	àêöèé	àêöèÿ	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@nat1989f-word#@nat1989f#2020.433#2020.668
783	íî	íî	CCONJ	_	_	_	_	_	@nat1989f-word#@nat1989f#2020.668#2020.903
784	îíà	îíà	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@nat1989f-word#@nat1989f#2020.903#2021.138
785	òàêàÿ	òàêîé	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@nat1989f-word#@nat1989f#2021.138#2021.373
